MunAno,Municipio,Ano,AreaGoverno,ValorDespesa,ValorReceita,PGasto,IndiceColetaEsgoto,IndiceTratamentoEsgoto,IndiceEsgotoTratado,IndiceAtendimentoAgua,TaxaMortalidadeInfanciaMilNascidosVivos,ObitosPopulacao60AnosMais,TaxaMortalidadeMilHabitantes,TaxaMortalidadeInfantilMilNascidosVivos,TaxaMortalidadeMulheresIdadeFértilCemMilMulheres,NascidosMortos,TaxaNatalidadeMilHabitantes,TaxaFecundidadeMilMulheres,LeitosInternaçãoMilHabitantes,LeitosSUSMilHabitantes,IndiceEnvelhecimento,IndiceQualidadeAterroResíduos,IndiceAtendimentoAgua,IndiceColetaEsgoto,IndiceTratamentoEsgoto
Santa Isabel2015,Santa Isabel,2015,SAÚDE,122437958.85,140253865.15,0.872973865775848,68.75,0.0,0.0,80.11,11.38,227,6.45,7.59,89.82,6.0,14.96,54.65,1.91,1.55,59.85,9.6,90.3,68.8,
Santa Lúcia2014,Santa Lúcia,2014,SANEAMENTO,1631639.71,17890977.1,0.09119902735776236,100.0,60.12,85.44,95.7,28.85,40,7.52,19.23,214.5,,12.41,44.62,,,49.62,7.4,95.7,100.0,60.1
Santa Lúcia2014,Santa Lúcia,2014,SAÚDE,15590787.91,17890977.1,0.8714330035110267,100.0,60.12,85.44,95.7,28.85,40,7.52,19.23,214.5,,12.41,44.62,,,49.62,7.4,95.7,100.0,60.1
Santa Lúcia2015,Santa Lúcia,2015,SANEAMENTO,2199793.93,17258610.59,0.1274606619419646,100.0,61.98,61.98,95.3,,40,7.37,,214.13,,15.09,54.39,,,52.21,7.9,95.3,100.0,62.0
Santa Lúcia2015,Santa Lúcia,2015,SAÚDE,13662333.16,17258610.59,0.7916241628347673,100.0,61.98,61.98,95.3,,40,7.37,,214.13,,15.09,54.39,,,52.21,7.9,95.3,100.0,62.0
Santa Lúcia2016,Santa Lúcia,2016,SANEAMENTO,2912440.22,18610632.35,0.1564933509634346,98.97,100.0,98.97,94.02,25.21,38,6.87,25.21,43.18,,14.09,51.38,,,54.15,7.9,100.0,99.0,100.0
Santa Lúcia2016,Santa Lúcia,2016,SAÚDE,14402072.24,18610632.35,0.7738625947333809,98.97,100.0,98.97,94.02,25.21,38,6.87,25.21,43.18,,14.09,51.38,,,54.15,7.9,100.0,99.0,100.0
Santa Lúcia2017,Santa Lúcia,2017,SANEAMENTO,2069072.95,19388609.77,0.10671590044591422,98.97,100.0,98.97,93.64,21.28,41,6.37,21.28,,2.0,11.09,40.96,,,56.33,8.8,99.6,99.0,100.0
Santa Lúcia2017,Santa Lúcia,2017,SAÚDE,15427318.76,19388609.77,0.7956897860655638,98.97,100.0,98.97,93.64,21.28,41,6.37,21.28,,2.0,11.09,40.96,,,56.33,8.8,99.6,99.0,100.0
Santa Lúcia2018,Santa Lúcia,2018,SANEAMENTO,2491271.52,21074606.78,0.11821200490270783,98.97,100.0,98.97,93.42,40.0,29,6.0,30.0,43.98,1.0,11.76,43.98,,,58.49,7.7,99.4,99.0,100.0
Santa Lúcia2018,Santa Lúcia,2018,SAÚDE,18382565.31,21074606.78,0.8722613665772034,98.97,100.0,98.97,93.42,40.0,29,6.0,30.0,43.98,1.0,11.76,43.98,,,58.49,7.7,99.4,99.0,100.0
Santa Maria da Serra2014,Santa Maria da Serra,2014,SAÚDE,17242489.07,18769864.68,0.918626178928851,,100.0,,,,23,6.49,,130.8,,15.62,58.21,1.4,1.4,51.48,7.7,95.7,47.8,100.0
Santa Maria da Serra2015,Santa Maria da Serra,2015,SAÚDE,17996321.56,18466881.94,0.9745186880205937,,100.0,,,,18,5.72,,129.45,,13.86,51.78,1.04,1.04,52.96,7.7,93.3,51.7,100.0
Santa Maria da Serra2016,Santa Maria da Serra,2016,SAÚDE,19114484.46,19936839.84,0.9587519693893474,,100.0,,,12.82,25,6.33,12.82,191.57,3.0,13.34,49.81,1.03,1.03,54.3,5.1,92.8,50.6,100.0
Santa Maria da Serra2017,Santa Maria da Serra,2017,SAÚDE,18960370.85,20077792.43,0.9443453963429584,,100.0,,,28.57,25,6.59,,63.09,,11.83,44.16,1.01,1.01,55.58,9.8,93.1,51.2,100.0
Santa Maria da Serra2018,Santa Maria da Serra,2018,SAÚDE,20947414.26,20749722.59,1.009527436771385,,100.0,,,21.28,29,6.51,21.28,62.34,1.0,15.69,58.6,1.0,1.0,56.84,9.8,92.1,51.0,100.0
Santa Rita do Passa Quatro2014,Santa Rita do Passa Quatro,2014,SANEAMENTO,13269103.78,87707033.04,0.15128893681705594,73.94,50.0,36.97,87.41,7.3,189,8.89,7.3,74.57,,10.36,40.87,11.31,10.44,121.3,7.7,96.9,73.9,50.0
Santa Rita do Passa Quatro2014,Santa Rita do Passa Quatro,2014,SAÚDE,56271158.15,87707033.04,0.6415809108984083,73.94,50.0,36.97,87.41,7.3,189,8.89,7.3,74.57,,10.36,40.87,11.31,10.44,121.3,7.7,96.9,73.9,50.0
Santa Rita do Passa Quatro2016,Santa Rita do Passa Quatro,2016,SANEAMENTO,5501258.33,78420656.66,0.07015062821841972,93.13,65.49,61.0,89.51,15.5,206,9.61,11.63,90.88,1.0,9.76,39.08,11.31,10.44,128.61,8.7,100.0,93.1,65.5
Santa Rita do Passa Quatro2016,Santa Rita do Passa Quatro,2016,SAÚDE,53046985.14,78420656.66,0.6764414811009567,93.13,65.49,61.0,89.51,15.5,206,9.61,11.63,90.88,1.0,9.76,39.08,11.31,10.44,128.61,8.7,100.0,93.1,65.5
Santa Rita do Passa Quatro2017,Santa Rita do Passa Quatro,2017,SAÚDE,56628195.72,80902274.23,0.6999580204508177,79.8,57.22,45.66,89.51,16.0,248,11.24,16.0,76.44,1.0,9.46,38.22,12.07,11.2,131.74,7.4,100.0,79.8,57.2
Santa Rita do Passa Quatro2018,Santa Rita do Passa Quatro,2018,SAÚDE,63920313.08,89388886.48,0.7150812097240032,79.76,43.66,34.82,100.0,12.24,197,9.88,12.24,169.78,3.0,9.28,37.81,12.08,11.21,135.05,7.1,100.0,79.8,43.7
Santo André2014,Santo André,2014,SANEAMENTO,873278072.56,2061837713.68,0.4235435537753161,98.61,33.05,32.59,100.0,12.2,3527,7.27,10.22,111.69,63.0,13.31,48.18,2.26,1.02,83.44,9.2,100.0,98.6,33.1
Santo André2014,Santo André,2014,SAÚDE,1396352214.11,2061837713.68,0.6772367218066686,98.61,33.05,32.59,100.0,12.2,3527,7.27,10.22,111.69,63.0,13.31,48.18,2.26,1.02,83.44,9.2,100.0,98.6,33.1
Santo André2015,Santo André,2015,SANEAMENTO,1038389651.12,2169818519.77,0.47856059926618605,85.53,37.12,31.75,99.69,12.12,3762,7.58,10.59,111.68,59.0,13.36,48.72,1.82,1.03,86.73,9.2,99.7,85.5,37.1
Santo André2015,Santo André,2015,SAÚDE,1484368496.71,2169818519.77,0.6840979939959876,85.53,37.12,31.75,99.69,12.12,3762,7.58,10.59,111.68,59.0,13.36,48.72,1.82,1.03,86.73,9.2,99.7,85.5,37.1
Santo André2016,Santo André,2016,SANEAMENTO,974176196.17,2341118765.31,0.41611566683632306,85.13,49.61,42.24,99.89,9.66,3950,7.81,8.07,105.46,63.0,12.8,47.09,1.94,1.0,89.73,9.6,99.9,85.1,49.6
Santo André2016,Santo André,2016,SAÚDE,1632076483.12,2341118765.31,0.6971352787836409,85.13,49.61,42.24,99.89,9.66,3950,7.81,8.07,105.46,63.0,12.8,47.09,1.94,1.0,89.73,9.6,99.9,85.1,49.6
Santo André2017,Santo André,2017,SANEAMENTO,668276416.62,2371102450.06,0.28184206743284734,85.7,40.94,35.09,100.0,8.43,4071,7.96,7.33,112.63,57.0,13.26,49.23,1.91,0.97,92.83,9.4,100.0,85.7,40.9
Santo André2017,Santo André,2017,SAÚDE,1520627192.08,2371102450.06,0.6413165285378204,85.7,40.94,35.09,100.0,8.43,4071,7.96,7.33,112.63,57.0,13.26,49.23,1.91,0.97,92.83,9.4,100.0,85.7,40.9
Santo André2018,Santo André,2018,SANEAMENTO,823200213.9,2602262881.41,0.3163401437190544,84.59,44.24,37.42,100.0,11.93,4167,8.07,9.7,101.47,61.0,12.99,48.68,2.11,0.93,96.01,9.4,100.0,84.6,44.2
Santo André2018,Santo André,2018,SAÚDE,1686499146.78,2602262881.41,0.6480894604568905,84.59,44.24,37.42,100.0,11.93,4167,8.07,9.7,101.47,61.0,12.99,48.68,2.11,0.93,96.01,9.4,100.0,84.6,44.2
Santo Antônio da Alegria2014,Santo Antônio da Alegria,2014,SANEAMENTO,1929802.25,18911629.35,0.10204315103077038,88.24,94.67,83.53,100.0,52.63,41,8.85,35.09,184.28,1.0,8.85,35.01,1.86,1.86,93.46,7.3,100.0,88.2,94.7
Santo Antônio da Alegria2014,Santo Antônio da Alegria,2014,SAÚDE,17323676.2,18911629.35,0.9160329805215857,88.24,94.67,83.53,100.0,52.63,41,8.85,35.09,184.28,1.0,8.85,35.01,1.86,1.86,93.46,7.3,100.0,88.2,94.7
Santo Antônio da Alegria2015,Santo Antônio da Alegria,2015,SANEAMENTO,1526315.2,20293238.86,0.07521299140712918,94.44,95.29,90.0,99.75,14.49,42,8.34,14.49,60.9,1.0,10.65,42.02,1.85,1.85,98.44,9.1,99.8,94.4,95.3
Santo Antônio da Alegria2015,Santo Antônio da Alegria,2015,SAÚDE,17601134.98,20293238.86,0.8673398613906622,94.44,95.29,90.0,99.75,14.49,42,8.34,14.49,60.9,1.0,10.65,42.02,1.85,1.85,98.44,9.1,99.8,94.4,95.3
Santo Antônio da Alegria2016,Santo Antônio da Alegria,2016,SANEAMENTO,1971903.39,23648003.92,0.08338561667491468,90.79,95.36,86.58,100.0,,48,9.07,,181.93,,10.6,41.84,1.84,1.84,101.14,8.1,99.8,90.8,95.4
Santo Antônio da Alegria2016,Santo Antônio da Alegria,2016,SAÚDE,25127392.32,23648003.92,1.062558700726061,90.79,95.36,86.58,100.0,,48,9.07,,181.93,,10.6,41.84,1.84,1.84,101.14,8.1,99.8,90.8,95.4
Santo Antônio da Alegria2017,Santo Antônio da Alegria,2017,SANEAMENTO,2048602.69,22398449.77,0.09146180700165484,91.25,95.62,87.25,100.0,,42,8.41,,,,11.31,44.77,3.21,3.21,103.88,8.7,99.8,91.3,95.6
Santo Antônio da Alegria2017,Santo Antônio da Alegria,2017,SAÚDE,24887983.63,22398449.77,1.111147596622264,91.25,95.62,87.25,100.0,,42,8.41,,,,11.31,44.77,3.21,3.21,103.88,8.7,99.8,91.3,95.6
Santo Antônio da Alegria2018,Santo Antônio da Alegria,2018,SANEAMENTO,2106029.72,26739651.09,0.07876055349082718,86.05,95.68,82.33,100.0,13.16,33,7.46,13.16,180.61,,11.56,45.76,3.2,3.2,106.65,7.9,100.0,86.1,95.7
Santo Antônio da Alegria2018,Santo Antônio da Alegria,2018,SAÚDE,24217577.06,26739651.09,0.9056803687710346,86.05,95.68,82.33,100.0,13.16,33,7.46,13.16,180.61,,11.56,45.76,3.2,3.2,106.65,7.9,100.0,86.1,95.7
Santo Antônio de Posse2014,Santo Antônio de Posse,2014,SANEAMENTO,9448443.7,73331807.96,0.12884509413914633,90.49,100.0,90.49,82.31,10.14,101,6.77,6.76,82.99,3.0,13.73,49.13,,,56.57,9.8,90.3,90.5,100.0
Santo Antônio de Posse2014,Santo Antônio de Posse,2014,SAÚDE,47999388.1,73331807.96,0.6545507254666629,90.49,100.0,90.49,82.31,10.14,101,6.77,6.76,82.99,3.0,13.73,49.13,,,56.57,9.8,90.3,90.5,100.0
Santo Antônio de Posse2015,Santo Antônio de Posse,2015,SANEAMENTO,12085031.58,75566883.82,0.15992496936603204,91.39,100.0,91.39,90.34,6.67,116,7.84,3.33,147.61,2.0,13.76,49.2,,,59.56,9.8,97.0,91.4,100.0
Santo Antônio de Posse2015,Santo Antônio de Posse,2015,SAÚDE,56346659.22,75566883.82,0.7456528094266466,91.39,100.0,91.39,90.34,6.67,116,7.84,3.33,147.61,2.0,13.76,49.2,,,59.56,9.8,97.0,91.4,100.0
Santo Antônio de Posse2016,Santo Antônio de Posse,2016,SANEAMENTO,11993061.61,75482102.96,0.15888616161576005,91.8,100.0,91.8,100.0,14.93,98,6.36,11.19,81.61,3.0,12.18,43.74,,,62.06,9.5,100.0,91.8,100.0
Santo Antônio de Posse2016,Santo Antônio de Posse,2016,SAÚDE,58153223.21,75482102.96,0.770423993629549,91.8,100.0,91.8,100.0,14.93,98,6.36,11.19,81.61,3.0,12.18,43.74,,,62.06,9.5,100.0,91.8,100.0
Santo Antônio de Posse2017,Santo Antônio de Posse,2017,SANEAMENTO,13455647.18,82940605.62,0.1622323237142526,79.94,80.0,63.95,100.0,11.32,86,5.63,11.32,48.73,1.0,11.93,43.05,,,64.83,8.3,100.0,79.9,80.0
Santo Antônio de Posse2017,Santo Antônio de Posse,2017,SAÚDE,57752143.32,82940605.62,0.6963072295926647,79.94,80.0,63.95,100.0,11.32,86,5.63,11.32,48.73,1.0,11.93,43.05,,,64.83,8.3,100.0,79.9,80.0
Santo Antônio de Posse2018,Santo Antônio de Posse,2018,SANEAMENTO,16616284.32,94399883.73,0.1760201778163779,86.12,80.0,68.89,99.63,10.07,116,7.0,3.36,113.2,1.0,13.29,48.19,,,67.64,9.8,99.7,86.1,80.0
Santo Antônio de Posse2018,Santo Antônio de Posse,2018,SAÚDE,71981898.31,94399883.73,0.7625210483932446,86.12,80.0,68.89,99.63,10.07,116,7.0,3.36,113.2,1.0,13.29,48.19,,,67.64,9.8,99.7,86.1,80.0
Santo Antônio do Aracanguá2014,Santo Antônio do Aracanguá,2014,SANEAMENTO,4912152.93,38203267.93,0.1285793911400605,92.12,100.0,92.12,78.3,,33,6.21,,183.82,1.0,14.44,52.39,,,70.01,8.9,100.0,92.1,100.0
Santo Antônio do Aracanguá2014,Santo Antônio do Aracanguá,2014,SAÚDE,31515695.52,38203267.93,0.8249476347873259,92.12,100.0,92.12,78.3,,33,6.21,,183.82,1.0,14.44,52.39,,,70.01,8.9,100.0,92.1,100.0
Santo Antônio do Aracanguá2015,Santo Antônio do Aracanguá,2015,SANEAMENTO,2939641.26,39426485.36,0.07456006370231526,92.24,100.0,92.24,78.3,8.85,42,7.79,8.85,91.37,,14.19,51.62,,,74.51,7.3,100.0,92.2,100.0
Santo Antônio do Aracanguá2015,Santo Antônio do Aracanguá,2015,SAÚDE,29627164.27,39426485.36,0.7514533441030007,92.24,100.0,92.24,78.3,8.85,42,7.79,8.85,91.37,,14.19,51.62,,,74.51,7.3,100.0,92.2,100.0
Santo Antônio do Aracanguá2016,Santo Antônio do Aracanguá,2016,SANEAMENTO,3356713.09,40654364.61,0.08256710250427401,85.82,100.0,85.82,77.73,8.4,34,5.61,8.4,45.64,1.0,14.84,54.31,,,77.89,7.8,99.3,85.8,100.0
Santo Antônio do Aracanguá2016,Santo Antônio do Aracanguá,2016,SAÚDE,33385442.77,40654364.61,0.8212019321976559,85.82,100.0,85.82,77.73,8.4,34,5.61,8.4,45.64,1.0,14.84,54.31,,,77.89,7.8,99.3,85.8,100.0
Santo Antônio do Aracanguá2017,Santo Antônio do Aracanguá,2017,SANEAMENTO,3487622.11,40566774.46,0.08597237903247386,86.24,100.0,86.24,78.3,34.78,34,6.07,26.09,91.53,1.0,14.24,52.63,,,81.36,8.2,100.0,86.2,100.0
Santo Antônio do Aracanguá2017,Santo Antônio do Aracanguá,2017,SAÚDE,34535355.72,40566774.46,0.8513212149527157,86.24,100.0,86.24,78.3,34.78,34,6.07,26.09,91.53,1.0,14.24,52.63,,,81.36,8.2,100.0,86.2,100.0
Santo Antônio do Aracanguá2018,Santo Antônio do Aracanguá,2018,SANEAMENTO,3850873.73,43164511.4,0.08921388439485499,83.03,100.0,83.03,78.3,27.52,43,8.36,27.52,228.83,,13.4,49.89,,,85.2,5.7,100.0,83.0,100.0
Santo Antônio do Aracanguá2018,Santo Antônio do Aracanguá,2018,SAÚDE,35292306.17,43164511.4,0.817623205390899,83.03,100.0,83.03,78.3,27.52,43,8.36,27.52,228.83,,13.4,49.89,,,85.2,5.7,100.0,83.0,100.0
São Caetano do Sul2014,São Caetano do Sul,2014,SANEAMENTO,239689079.73,1078090228.12,0.22232747638198674,85.0,100.0,85.0,100.0,8.11,1184,9.33,7.03,76.07,7.0,12.31,46.91,3.73,1.21,137.82,7.6,100.0,85.0,100.0
São Caetano do Sul2014,São Caetano do Sul,2014,SAÚDE,728793150.67,1078090228.12,0.6760038553924075,85.0,100.0,85.0,100.0,8.11,1184,9.33,7.03,76.07,7.0,12.31,46.91,3.73,1.21,137.82,7.6,100.0,85.0,100.0
São Caetano do Sul2015,São Caetano do Sul,2015,SANEAMENTO,294984241.01,1295126610.83,0.22776479036358865,85.0,100.0,85.0,100.0,10.86,1194,9.63,10.32,69.11,5.0,12.22,47.12,2.82,1.21,140.91,8.3,100.0,85.0,100.0
São Caetano do Sul2015,São Caetano do Sul,2015,SAÚDE,878102445.41,1295126610.83,0.6780050985495972,85.0,100.0,85.0,100.0,10.86,1194,9.63,10.32,69.11,5.0,12.22,47.12,2.82,1.21,140.91,8.3,100.0,85.0,100.0
São Caetano do Sul2016,São Caetano do Sul,2016,SANEAMENTO,340609464.2,1233674691.28,0.2760934196085359,85.0,100.0,85.0,100.0,11.86,1289,10.32,11.86,100.78,10.0,11.75,45.76,2.83,1.22,144.2,8.0,100.0,85.0,100.0
São Caetano do Sul2016,São Caetano do Sul,2016,SAÚDE,950244875.4,1233674691.28,0.7702556290703125,85.0,100.0,85.0,100.0,11.86,1289,10.32,11.86,100.78,10.0,11.75,45.76,2.83,1.22,144.2,8.0,100.0,85.0,100.0
São Caetano do Sul2018,São Caetano do Sul,2018,SANEAMENTO,493454843.1,1384548297.55,0.3564013216246651,85.95,100.0,85.95,100.0,11.64,1282,10.09,9.9,71.13,9.0,11.38,45.26,3.91,1.21,150.8,9.0,100.0,86.0,100.0
São Caetano do Sul2018,São Caetano do Sul,2018,SAÚDE,1056318784.63,1384548297.55,0.7629338655063085,85.95,100.0,85.95,100.0,11.64,1282,10.09,9.9,71.13,9.0,11.38,45.26,3.91,1.21,150.8,9.0,100.0,86.0,100.0
São Carlos2014,São Carlos,2014,SANEAMENTO,271620156.87,622317233.75,0.4364657479164661,92.47,92.0,85.07,100.0,13.27,1155,7.19,12.64,120.68,18.0,13.7,49.59,1.81,0.88,78.98,8.3,100.0,92.5,92.0
São Carlos2014,São Carlos,2014,SAÚDE,620925255.87,622317233.75,0.9977632342404981,92.47,92.0,85.07,100.0,13.27,1155,7.19,12.64,120.68,18.0,13.7,49.59,1.81,0.88,78.98,8.3,100.0,92.5,92.0
São Carlos2015,São Carlos,2015,SANEAMENTO,277640832.41,615927606.79,0.45076861200777685,84.38,90.91,76.7,95.99,10.72,1225,7.15,9.77,107.54,23.0,13.6,49.44,1.8,0.87,82.44,9.6,100.0,84.4,90.9
São Carlos2015,São Carlos,2015,SAÚDE,552604811.7,615927606.79,0.8971911724820775,84.38,90.91,76.7,95.99,10.72,1225,7.15,9.77,107.54,23.0,13.6,49.44,1.8,0.87,82.44,9.6,100.0,84.4,90.9
São Carlos2016,São Carlos,2016,SANEAMENTO,262033060.03,652791552.52,0.4014038769626571,84.79,98.1,83.18,95.99,9.01,1218,6.99,8.05,87.14,15.0,13.22,48.35,1.77,0.84,85.75,9.6,100.0,84.8,98.1
São Carlos2016,São Carlos,2016,SAÚDE,608125969.0,652791552.52,0.9315775712054246,84.79,98.1,83.18,95.99,9.01,1218,6.99,8.05,87.14,15.0,13.22,48.35,1.77,0.84,85.75,9.6,100.0,84.8,98.1
São Carlos2017,São Carlos,2017,SANEAMENTO,256862212.14,735238868.13,0.34935885910561426,81.38,98.0,79.76,95.99,8.03,1301,7.23,7.42,101.0,18.0,13.66,50.28,1.9,0.97,89.19,10.0,100.0,81.4,98.0
São Carlos2017,São Carlos,2017,SAÚDE,600027290.03,735238868.13,0.8160984355412331,81.38,98.0,79.76,95.99,8.03,1301,7.23,7.42,101.0,18.0,13.66,50.28,1.9,0.97,89.19,10.0,100.0,81.4,98.0
São Carlos2018,São Carlos,2018,SANEAMENTO,350635536.12,780051933.89,0.44950280985963853,83.84,95.8,80.32,96.0,9.26,1242,6.98,9.26,100.86,21.0,13.56,50.26,1.82,0.89,92.78,10.0,100.0,83.8,95.8
São Carlos2018,São Carlos,2018,SAÚDE,643404479.25,780051933.89,0.8248226192343887,83.84,95.8,80.32,96.0,9.26,1242,6.98,9.26,100.86,21.0,13.56,50.26,1.82,0.89,92.78,10.0,100.0,83.8,95.8
São João de Iracema2014,São João de Iracema,2014,SANEAMENTO,658466.91,17403046.77,0.037836300660588296,80.03,100.0,80.03,77.44,,9,7.17,,209.21,,11.04,41.84,,,99.37,7.5,95.0,80.0,100.0
São João de Iracema2014,São João de Iracema,2014,SAÚDE,8119246.84,17403046.77,0.4665416893550071,80.03,100.0,80.03,77.44,,9,7.17,,209.21,,11.04,41.84,,,99.37,7.5,95.0,80.0,100.0
São João de Iracema2015,São João de Iracema,2015,SANEAMENTO,687154.87,15607748.25,0.044026521891138266,80.91,100.0,80.91,81.59,,12,7.14,,,,12.64,48.22,,,104.49,10.0,100.0,80.9,100.0
São João de Iracema2015,São João de Iracema,2015,SAÚDE,7424398.54,15607748.25,0.4756867179735552,80.91,100.0,80.91,81.59,,12,7.14,,,,12.64,48.22,,,104.49,10.0,100.0,80.9,100.0
São João de Iracema2016,São João de Iracema,2016,SANEAMENTO,827217.41,19901860.45,0.04156482817665421,82.19,100.0,82.19,81.2,,13,8.76,,211.42,,13.14,50.74,,,105.75,8.9,99.6,82.2,100.0
São João de Iracema2016,São João de Iracema,2016,SAÚDE,8280966.62,19901860.45,0.4160900756391345,82.19,100.0,82.19,81.2,,13,8.76,,211.42,,13.14,50.74,,,105.75,8.9,99.6,82.2,100.0
São Joaquim da Barra2014,São Joaquim da Barra,2014,SAÚDE,70260512.38,98029545.2,0.7167279235729841,54.8,0.0,0.0,98.12,6.7,252,7.38,6.7,135.8,8.0,12.41,45.04,2.39,1.41,70.47,10.0,99.9,54.8,
São Joaquim da Barra2015,São Joaquim da Barra,2015,SAÚDE,69680311.34,100023249.63,0.6966411469109155,43.81,0.0,0.0,97.8,9.52,251,6.88,6.35,75.14,6.0,12.98,47.34,2.37,1.4,73.31,10.0,99.6,43.8,
São Joaquim da Barra2016,São Joaquim da Barra,2016,SAÚDE,80081145.9,107169129.13,0.7472408010599648,48.09,0.0,0.0,98.97,12.37,269,7.28,12.37,67.49,1.0,11.58,42.44,2.35,1.39,76.29,10.0,100.0,48.1,
São Joaquim da Barra2018,São Joaquim da Barra,2018,SAÚDE,99723414.43,131957754.88,0.7557222727886412,47.29,0.0,0.0,100.0,17.45,235,6.68,15.71,74.72,3.0,11.56,42.81,2.32,1.37,82.48,10.0,99.6,47.3,
São José da Bela Vista2014,São José da Bela Vista,2014,SANEAMENTO,2040588.39,21623980.97,0.0943669157326307,81.36,100.0,81.36,96.19,9.8,34,6.45,9.8,181.08,,11.97,46.17,,,51.36,9.5,96.2,81.4,100.0
São José da Bela Vista2014,São José da Bela Vista,2014,SAÚDE,17412060.56,21623980.97,0.8052199354113656,81.36,100.0,81.36,96.19,9.8,34,6.45,9.8,181.08,,11.97,46.17,,,51.36,9.5,96.2,81.4,100.0
São José da Bela Vista2015,São José da Bela Vista,2015,SANEAMENTO,2385784.36,22017827.57,0.10835693723256822,80.99,100.0,80.99,95.84,9.26,39,6.9,9.26,179.37,1.0,12.62,48.43,,,54.06,9.5,95.9,81.0,100.0
São José da Bela Vista2015,São José da Bela Vista,2015,SAÚDE,16598763.03,22017827.57,0.753878327788176,80.99,100.0,80.99,95.84,9.26,39,6.9,9.26,179.37,1.0,12.62,48.43,,,54.06,9.5,95.9,81.0,100.0
São José da Bela Vista2016,São José da Bela Vista,2016,SANEAMENTO,1591382.81,25845616.64,0.061572638492869015,79.12,100.0,79.12,95.5,23.81,42,6.87,15.87,133.93,,14.67,56.25,,,56.11,9.5,95.5,79.1,100.0
São José da Bela Vista2016,São José da Bela Vista,2016,SAÚDE,19639112.54,25845616.64,0.7598624096902181,79.12,100.0,79.12,95.5,23.81,42,6.87,15.87,133.93,,14.67,56.25,,,56.11,9.5,95.5,79.1,100.0
São José da Bela Vista2018,São José da Bela Vista,2018,SANEAMENTO,950315.76,26847085.41,0.03539735302685879,79.12,100.0,79.12,95.06,38.46,43,6.58,38.46,44.33,1.0,12.01,46.1,,,60.54,9.1,95.1,79.1,100.0
São José da Bela Vista2018,São José da Bela Vista,2018,SAÚDE,12313814.53,26847085.41,0.45866485474856616,79.12,100.0,79.12,95.06,38.46,43,6.58,38.46,44.33,1.0,12.01,46.1,,,60.54,9.1,95.1,79.1,100.0
São José do Barreiro2014,São José do Barreiro,2014,SANEAMENTO,1549308.15,17202468.28,0.09006313075439659,100.0,0.0,0.0,100.0,22.73,19,7.62,22.73,190.66,1.0,10.81,41.94,,,66.67,9.6,100.0,100.0,
São José do Barreiro2014,São José do Barreiro,2014,SAÚDE,13042273.23,17202468.28,0.758162899516185,100.0,0.0,0.0,100.0,22.73,19,7.62,22.73,190.66,1.0,10.81,41.94,,,66.67,9.6,100.0,100.0,
São José do Barreiro2018,São José do Barreiro,2018,SANEAMENTO,688078.61,25852800.24,0.02661524491011965,53.03,0.0,0.0,81.91,25.0,25,7.37,25.0,95.51,,9.83,38.2,,,82.3,9.2,100.0,53.0,
São José do Barreiro2018,São José do Barreiro,2018,SAÚDE,14057866.36,25852800.24,0.5437657131721217,53.03,0.0,0.0,81.91,25.0,25,7.37,25.0,95.51,,9.83,38.2,,,82.3,9.2,100.0,53.0,
São José do Rio Pardo2014,São José do Rio Pardo,2014,SANEAMENTO,54535495.54,149659245.51,0.3643977714451061,70.49,12.45,8.78,91.43,21.52,329,8.41,20.09,122.09,3.0,13.29,50.06,2.76,1.7,90.95,8.3,100.0,70.5,12.5
São José do Rio Pardo2014,São José do Rio Pardo,2014,SAÚDE,118543337.95,149659245.51,0.7920883039737036,70.49,12.45,8.78,91.43,21.52,329,8.41,20.09,122.09,3.0,13.29,50.06,2.76,1.7,90.95,8.3,100.0,70.5,12.5
São José do Rio Pardo2015,São José do Rio Pardo,2015,SANEAMENTO,24196982.25,160086232.19,0.1511496767647174,70.49,12.45,8.78,91.13,10.26,335,7.97,10.26,57.69,3.0,12.97,49.18,2.76,1.69,95.05,10.0,100.0,70.5,12.5
São José do Rio Pardo2015,São José do Rio Pardo,2015,SAÚDE,66775762.18,160086232.19,0.4171237043092281,70.49,12.45,8.78,91.13,10.26,335,7.97,10.26,57.69,3.0,12.97,49.18,2.76,1.69,95.05,10.0,100.0,70.5,12.5
São José do Rio Pardo2016,São José do Rio Pardo,2016,SANEAMENTO,32057752.71,181154940.73,0.17696317075767787,87.5,12.0,10.5,91.09,12.21,361,8.59,9.16,58.05,10.0,12.43,47.53,2.58,1.54,98.62,9.7,100.0,87.5,12.0
São José do Rio Pardo2016,São José do Rio Pardo,2016,SAÚDE,120961835.41,181154940.73,0.6677258424338863,87.5,12.0,10.5,91.09,12.21,361,8.59,9.16,58.05,10.0,12.43,47.53,2.58,1.54,98.62,9.7,100.0,87.5,12.0
São José do Rio Pardo2018,São José do Rio Pardo,2018,SANEAMENTO,40420629.8,179770106.02,0.22484622552040476,96.23,14.37,13.83,94.95,8.84,340,8.48,7.36,117.57,5.0,12.82,49.89,2.57,1.53,106.11,9.8,100.0,96.2,14.4
São José do Rio Pardo2018,São José do Rio Pardo,2018,SAÚDE,131592672.51,179770106.02,0.7320053118028417,96.23,14.37,13.83,94.95,8.84,340,8.48,7.36,117.57,5.0,12.82,49.89,2.57,1.53,106.11,9.8,100.0,96.2,14.4
